ticker,datetime,close
DANSKE.CO,2024-11-12T09:00:00.000Z,203
DANSKE.CO,2024-11-12T09:30:00.000Z,203
DANSKE.CO,2024-11-12T10:00:00.000Z,202.39999389648438
DANSKE.CO,2024-11-12T10:30:00.000Z,202.1999969482422
DANSKE.CO,2024-11-12T11:00:00.000Z,202.10000610351562
DANSKE.CO,2024-11-12T11:30:00.000Z,202.10000610351562
DANSKE.CO,2024-11-12T12:00:00.000Z,202.3000030517578
DANSKE.CO,2024-11-12T12:30:00.000Z,202.39999389648438
DANSKE.CO,2024-11-12T13:00:00.000Z,202.1999969482422
DANSKE.CO,2024-11-12T13:30:00.000Z,202.3000030517578
DANSKE.CO,2024-11-12T14:00:00.000Z,202.10000610351562
DANSKE.CO,2024-11-12T14:30:00.000Z,202.1999969482422
DANSKE.CO,2024-11-12T15:00:00.000Z,201.1999969482422
DANSKE.CO,2024-11-12T15:30:00.000Z,200.60000610351562
DANSKE.CO,2024-11-13T08:00:00.000Z,201.5
DANSKE.CO,2024-11-13T08:30:00.000Z,202.5
DANSKE.CO,2024-11-13T09:00:00.000Z,202.89999389648438
DANSKE.CO,2024-11-13T09:30:00.000Z,203.39999389648438
DANSKE.CO,2024-11-13T10:00:00.000Z,203.1999969482422
DANSKE.CO,2024-11-13T10:30:00.000Z,203.5
DANSKE.CO,2024-11-13T11:00:00.000Z,202.60000610351562
DANSKE.CO,2024-11-13T11:30:00.000Z,202.10000610351562
DANSKE.CO,2024-11-13T12:00:00.000Z,202.60000610351562
DANSKE.CO,2024-11-13T12:30:00.000Z,202.39999389648438
DANSKE.CO,2024-11-13T13:00:00.000Z,202.5
DANSKE.CO,2024-11-13T13:30:00.000Z,202.3000030517578
DANSKE.CO,2024-11-13T14:00:00.000Z,202
DANSKE.CO,2024-11-13T14:30:00.000Z,202.1999969482422
DANSKE.CO,2024-11-13T15:00:00.000Z,201.1999969482422
DANSKE.CO,2024-11-13T15:30:00.000Z,202
DANSKE.CO,2024-11-14T08:00:00.000Z,202.3000030517578
DANSKE.CO,2024-11-14T08:30:00.000Z,202.60000610351562
DANSKE.CO,2024-11-14T09:00:00.000Z,203.10000610351562
DANSKE.CO,2024-11-14T09:30:00.000Z,203
DANSKE.CO,2024-11-14T10:00:00.000Z,202.89999389648438
DANSKE.CO,2024-11-14T10:30:00.000Z,202.5
DANSKE.CO,2024-11-14T11:00:00.000Z,202.8000030517578
DANSKE.CO,2024-11-14T11:30:00.000Z,202.6999969482422
DANSKE.CO,2024-11-14T12:00:00.000Z,203
DANSKE.CO,2024-11-14T12:30:00.000Z,203.5
DANSKE.CO,2024-11-14T13:00:00.000Z,203.60000610351562
DANSKE.CO,2024-11-14T13:30:00.000Z,204.10000610351562
DANSKE.CO,2024-11-14T14:00:00.000Z,205.1999969482422
DANSKE.CO,2024-11-14T14:30:00.000Z,204.89999389648438
DANSKE.CO,2024-11-14T15:00:00.000Z,204.6999969482422
DANSKE.CO,2024-11-14T15:30:00.000Z,204.8000030517578
DANSKE.CO,2024-11-15T08:00:00.000Z,204.89999389648438
DANSKE.CO,2024-11-15T08:30:00.000Z,205.8000030517578
DANSKE.CO,2024-11-15T09:00:00.000Z,205.3000030517578
DANSKE.CO,2024-11-15T09:30:00.000Z,205.39999389648438
DANSKE.CO,2024-11-15T10:00:00.000Z,205.39999389648438
DANSKE.CO,2024-11-15T10:30:00.000Z,205.8000030517578
DANSKE.CO,2024-11-15T11:00:00.000Z,205.5
DANSKE.CO,2024-11-15T11:30:00.000Z,205.6999969482422
DANSKE.CO,2024-11-15T12:00:00.000Z,205.6999969482422
DANSKE.CO,2024-11-15T12:30:00.000Z,206
DANSKE.CO,2024-11-15T13:00:00.000Z,205.3000030517578
DANSKE.CO,2024-11-15T13:30:00.000Z,205.1999969482422
DANSKE.CO,2024-11-15T14:00:00.000Z,205
DANSKE.CO,2024-11-15T14:30:00.000Z,205.60000610351562
DANSKE.CO,2024-11-15T15:00:00.000Z,205.3000030517578
DANSKE.CO,2024-11-15T15:30:00.000Z,205.3000030517578
DANSKE.CO,2024-11-18T08:00:00.000Z,207.5
DANSKE.CO,2024-11-18T08:30:00.000Z,207.3000030517578
DANSKE.CO,2024-11-18T09:00:00.000Z,206.89999389648438
DANSKE.CO,2024-11-18T09:30:00.000Z,207
DANSKE.CO,2024-11-18T10:00:00.000Z,206.6999969482422
DANSKE.CO,2024-11-18T10:30:00.000Z,206.8000030517578
DANSKE.CO,2024-11-18T11:00:00.000Z,206.8000030517578
DANSKE.CO,2024-11-18T11:30:00.000Z,206.60000610351562
DANSKE.CO,2024-11-18T12:00:00.000Z,206.8000030517578
DANSKE.CO,2024-11-18T12:30:00.000Z,207.10000610351562
DANSKE.CO,2024-11-18T13:00:00.000Z,207.60000610351562
DANSKE.CO,2024-11-18T13:30:00.000Z,207.39999389648438
DANSKE.CO,2024-11-18T14:00:00.000Z,207.1999969482422
DANSKE.CO,2024-11-18T14:30:00.000Z,206.8000030517578
DANSKE.CO,2024-11-18T15:00:00.000Z,207
DANSKE.CO,2024-11-18T15:30:00.000Z,207.10000610351562
DANSKE.CO,2024-11-19T08:00:00.000Z,207.5
DANSKE.CO,2024-11-19T08:30:00.000Z,206.6999969482422
DANSKE.CO,2024-11-19T09:00:00.000Z,204
DANSKE.CO,2024-11-19T09:30:00.000Z,203.6999969482422
DANSKE.CO,2024-11-19T10:00:00.000Z,203.8000030517578
DANSKE.CO,2024-11-19T10:30:00.000Z,204.10000610351562
DANSKE.CO,2024-11-19T11:00:00.000Z,203.6999969482422
DANSKE.CO,2024-11-19T11:30:00.000Z,203.60000610351562
DANSKE.CO,2024-11-19T12:00:00.000Z,203.60000610351562
DANSKE.CO,2024-11-19T12:30:00.000Z,203.6999969482422
DANSKE.CO,2024-11-19T13:00:00.000Z,203.5
DANSKE.CO,2024-11-19T13:30:00.000Z,202.6999969482422
DANSKE.CO,2024-11-19T14:00:00.000Z,203
DANSKE.CO,2024-11-19T14:30:00.000Z,203.60000610351562
DANSKE.CO,2024-11-19T15:00:00.000Z,204.39999389648438
DANSKE.CO,2024-11-19T15:30:00.000Z,204.5
DANSKE.CO,2024-11-20T08:00:00.000Z,206.6999969482422
DANSKE.CO,2024-11-20T08:30:00.000Z,206.89999389648438
DANSKE.CO,2024-11-20T09:00:00.000Z,206.8000030517578
DANSKE.CO,2024-11-20T09:30:00.000Z,206.39999389648438
DANSKE.CO,2024-11-20T10:00:00.000Z,206.3000030517578
DANSKE.CO,2024-11-20T10:30:00.000Z,206
DANSKE.CO,2024-11-20T11:00:00.000Z,205.8000030517578
DANSKE.CO,2024-11-20T11:30:00.000Z,205.8000030517578
DANSKE.CO,2024-11-20T12:00:00.000Z,205.39999389648438
DANSKE.CO,2024-11-20T12:30:00.000Z,205.6999969482422
DANSKE.CO,2024-11-20T13:00:00.000Z,205.6999969482422
DANSKE.CO,2024-11-20T13:30:00.000Z,205.60000610351562
DANSKE.CO,2024-11-20T14:00:00.000Z,205.1999969482422
DANSKE.CO,2024-11-20T14:30:00.000Z,204.6999969482422
DANSKE.CO,2024-11-20T15:00:00.000Z,204.6999969482422
DANSKE.CO,2024-11-20T15:30:00.000Z,205.1999969482422
DANSKE.CO,2024-11-21T08:00:00.000Z,204.8000030517578
DANSKE.CO,2024-11-21T08:30:00.000Z,204.8000030517578
DANSKE.CO,2024-11-21T09:00:00.000Z,203.39999389648438
DANSKE.CO,2024-11-21T09:30:00.000Z,203.89999389648438
DANSKE.CO,2024-11-21T10:00:00.000Z,203.60000610351562
DANSKE.CO,2024-11-21T10:30:00.000Z,204.1999969482422
DANSKE.CO,2024-11-21T11:00:00.000Z,204.8000030517578
DANSKE.CO,2024-11-21T11:30:00.000Z,204.8000030517578
DANSKE.CO,2024-11-21T12:00:00.000Z,204.89999389648438
DANSKE.CO,2024-11-21T12:30:00.000Z,204.39999389648438
DANSKE.CO,2024-11-21T13:00:00.000Z,204.6999969482422
DANSKE.CO,2024-11-21T13:30:00.000Z,204.1999969482422
DANSKE.CO,2024-11-21T14:00:00.000Z,204
DANSKE.CO,2024-11-21T14:30:00.000Z,203.89999389648438
DANSKE.CO,2024-11-21T15:00:00.000Z,204.10000610351562
DANSKE.CO,2024-11-21T15:30:00.000Z,203.5
DANSKE.CO,2024-11-22T08:00:00.000Z,202.89999389648438
DANSKE.CO,2024-11-22T08:30:00.000Z,202.6999969482422
DANSKE.CO,2024-11-22T09:00:00.000Z,201
DANSKE.CO,2024-11-22T09:30:00.000Z,201
DANSKE.CO,2024-11-22T10:00:00.000Z,200.10000610351562
DANSKE.CO,2024-11-22T10:30:00.000Z,201.1999969482422
DANSKE.CO,2024-11-22T11:00:00.000Z,200.5
DANSKE.CO,2024-11-22T11:30:00.000Z,200.6999969482422
DANSKE.CO,2024-11-22T12:00:00.000Z,201.5
DANSKE.CO,2024-11-22T12:30:00.000Z,200.89999389648438
DANSKE.CO,2024-11-22T13:00:00.000Z,201.3000030517578
DANSKE.CO,2024-11-22T13:30:00.000Z,200.5
DANSKE.CO,2024-11-22T14:00:00.000Z,200.6999969482422
DANSKE.CO,2024-11-22T14:30:00.000Z,201.60000610351562
DANSKE.CO,2024-11-22T15:00:00.000Z,201.6999969482422
DANSKE.CO,2024-11-22T15:30:00.000Z,201.89999389648438
DANSKE.CO,2024-11-25T08:00:00.000Z,199.35000610351562
DANSKE.CO,2024-11-25T08:30:00.000Z,199.8000030517578
DANSKE.CO,2024-11-25T09:00:00.000Z,199.8000030517578
DANSKE.CO,2024-11-25T09:30:00.000Z,200.60000610351562
DANSKE.CO,2024-11-25T10:00:00.000Z,200.5
DANSKE.CO,2024-11-25T10:30:00.000Z,200.1999969482422
DANSKE.CO,2024-11-25T11:00:00.000Z,198.9499969482422
DANSKE.CO,2024-11-25T11:30:00.000Z,198.9499969482422
DANSKE.CO,2024-11-25T12:00:00.000Z,199.10000610351562
DANSKE.CO,2024-11-25T12:30:00.000Z,199.5500030517578
DANSKE.CO,2024-11-25T13:00:00.000Z,199.8000030517578
DANSKE.CO,2024-11-25T13:30:00.000Z,199.5500030517578
DANSKE.CO,2024-11-25T14:00:00.000Z,198.9499969482422
DANSKE.CO,2024-11-25T14:30:00.000Z,199.3000030517578
DANSKE.CO,2024-11-25T15:00:00.000Z,199.35000610351562
DANSKE.CO,2024-11-25T15:30:00.000Z,199.6999969482422
DANSKE.CO,2024-11-26T08:00:00.000Z,199.1999969482422
DANSKE.CO,2024-11-26T08:30:00.000Z,199.60000610351562
DANSKE.CO,2024-11-26T09:00:00.000Z,199.85000610351562
DANSKE.CO,2024-11-26T09:30:00.000Z,199.6999969482422
DANSKE.CO,2024-11-26T10:00:00.000Z,199.25
DANSKE.CO,2024-11-26T10:30:00.000Z,199.5500030517578
DANSKE.CO,2024-11-26T11:00:00.000Z,199.5
DANSKE.CO,2024-11-26T11:30:00.000Z,199.3000030517578
DANSKE.CO,2024-11-26T12:00:00.000Z,198.85000610351562
DANSKE.CO,2024-11-26T12:30:00.000Z,199.5
DANSKE.CO,2024-11-26T13:00:00.000Z,199.39999389648438
DANSKE.CO,2024-11-26T13:30:00.000Z,199.39999389648438
DANSKE.CO,2024-11-26T14:00:00.000Z,199.35000610351562
DANSKE.CO,2024-11-26T14:30:00.000Z,199.4499969482422
DANSKE.CO,2024-11-26T15:00:00.000Z,198.6999969482422
DANSKE.CO,2024-11-26T15:30:00.000Z,198.75
DANSKE.CO,2024-11-27T08:00:00.000Z,196.3000030517578
DANSKE.CO,2024-11-27T08:30:00.000Z,196.39999389648438
DANSKE.CO,2024-11-27T09:00:00.000Z,196.8000030517578
DANSKE.CO,2024-11-27T09:30:00.000Z,196.64999389648438
DANSKE.CO,2024-11-27T10:00:00.000Z,196.64999389648438
DANSKE.CO,2024-11-27T10:30:00.000Z,196.4499969482422
DANSKE.CO,2024-11-27T11:00:00.000Z,196.25
DANSKE.CO,2024-11-27T11:30:00.000Z,196.5500030517578
DANSKE.CO,2024-11-27T12:00:00.000Z,196.8000030517578
DANSKE.CO,2024-11-27T12:30:00.000Z,196.6999969482422
DANSKE.CO,2024-11-27T13:00:00.000Z,196.5
DANSKE.CO,2024-11-27T13:30:00.000Z,196.60000610351562
DANSKE.CO,2024-11-27T14:00:00.000Z,196.60000610351562
DANSKE.CO,2024-11-27T14:30:00.000Z,197.1999969482422
DANSKE.CO,2024-11-27T15:00:00.000Z,197.89999389648438
DANSKE.CO,2024-11-27T15:30:00.000Z,197.14999389648438
DANSKE.CO,2024-11-28T08:00:00.000Z,199
DANSKE.CO,2024-11-28T08:30:00.000Z,199
DANSKE.CO,2024-11-28T09:00:00.000Z,199.4499969482422
DANSKE.CO,2024-11-28T09:30:00.000Z,199.25
DANSKE.CO,2024-11-28T10:00:00.000Z,199.10000610351562
DANSKE.CO,2024-11-28T10:30:00.000Z,198.4499969482422
DANSKE.CO,2024-11-28T11:00:00.000Z,198.10000610351562
DANSKE.CO,2024-11-28T11:30:00.000Z,198.5500030517578
DANSKE.CO,2024-11-28T12:00:00.000Z,198.4499969482422
DANSKE.CO,2024-11-28T12:30:00.000Z,198.10000610351562
DANSKE.CO,2024-11-28T13:00:00.000Z,198.39999389648438
DANSKE.CO,2024-11-28T13:30:00.000Z,199.5
DANSKE.CO,2024-11-28T14:00:00.000Z,200.8000030517578
DANSKE.CO,2024-11-28T14:30:00.000Z,200.8000030517578
DANSKE.CO,2024-11-28T15:00:00.000Z,201.60000610351562
DANSKE.CO,2024-11-28T15:30:00.000Z,201.1999969482422
DANSKE.CO,2024-11-29T08:00:00.000Z,200.8000030517578
DANSKE.CO,2024-11-29T08:30:00.000Z,200.60000610351562
DANSKE.CO,2024-11-29T09:00:00.000Z,200.5
DANSKE.CO,2024-11-29T09:30:00.000Z,200.39999389648438
DANSKE.CO,2024-11-29T10:00:00.000Z,200.5
DANSKE.CO,2024-11-29T10:30:00.000Z,200.60000610351562
DANSKE.CO,2024-11-29T11:00:00.000Z,201
DANSKE.CO,2024-11-29T11:30:00.000Z,201
DANSKE.CO,2024-11-29T12:00:00.000Z,201
DANSKE.CO,2024-11-29T12:30:00.000Z,200.89999389648438
DANSKE.CO,2024-11-29T13:00:00.000Z,200.60000610351562
DANSKE.CO,2024-11-29T13:30:00.000Z,200.39999389648438
DANSKE.CO,2024-11-29T14:00:00.000Z,200.6999969482422
DANSKE.CO,2024-11-29T14:30:00.000Z,200.5
DANSKE.CO,2024-11-29T15:00:00.000Z,201
DANSKE.CO,2024-11-29T15:30:00.000Z,202.6999969482422
DANSKE.CO,2024-12-02T08:00:00.000Z,202.10000610351562
DANSKE.CO,2024-12-02T08:30:00.000Z,202.60000610351562
DANSKE.CO,2024-12-02T09:00:00.000Z,203
DANSKE.CO,2024-12-02T09:30:00.000Z,203.1999969482422
DANSKE.CO,2024-12-02T10:00:00.000Z,203.5
DANSKE.CO,2024-12-02T10:30:00.000Z,203.8000030517578
DANSKE.CO,2024-12-02T11:00:00.000Z,204
DANSKE.CO,2024-12-02T11:30:00.000Z,203.8000030517578
DANSKE.CO,2024-12-02T12:00:00.000Z,203.60000610351562
DANSKE.CO,2024-12-02T12:30:00.000Z,202.8000030517578
DANSKE.CO,2024-12-02T13:00:00.000Z,202.89999389648438
DANSKE.CO,2024-12-02T13:30:00.000Z,202.89999389648438
DANSKE.CO,2024-12-02T14:00:00.000Z,202.8000030517578
DANSKE.CO,2024-12-02T14:30:00.000Z,202
DANSKE.CO,2024-12-02T15:00:00.000Z,201.8000030517578
DANSKE.CO,2024-12-02T15:30:00.000Z,202.1999969482422
DANSKE.CO,2024-12-03T08:00:00.000Z,203.8000030517578
DANSKE.CO,2024-12-03T08:30:00.000Z,205.10000610351562
DANSKE.CO,2024-12-03T09:00:00.000Z,205.3000030517578
DANSKE.CO,2024-12-03T09:30:00.000Z,205.39999389648438
DANSKE.CO,2024-12-03T10:00:00.000Z,205.39999389648438
DANSKE.CO,2024-12-03T10:30:00.000Z,205.1999969482422
DANSKE.CO,2024-12-03T11:00:00.000Z,204.5
DANSKE.CO,2024-12-03T11:30:00.000Z,204.5
DANSKE.CO,2024-12-03T12:00:00.000Z,204.5
DANSKE.CO,2024-12-03T12:30:00.000Z,204.60000610351562
DANSKE.CO,2024-12-03T13:00:00.000Z,204.60000610351562
DANSKE.CO,2024-12-03T13:30:00.000Z,204.3000030517578
DANSKE.CO,2024-12-03T14:00:00.000Z,203.60000610351562
DANSKE.CO,2024-12-03T14:30:00.000Z,203.6999969482422
DANSKE.CO,2024-12-03T15:00:00.000Z,203.60000610351562
DANSKE.CO,2024-12-03T15:30:00.000Z,203.8000030517578
DANSKE.CO,2024-12-04T08:00:00.000Z,205.3000030517578
DANSKE.CO,2024-12-04T08:30:00.000Z,205.10000610351562
DANSKE.CO,2024-12-04T09:00:00.000Z,205.60000610351562
DANSKE.CO,2024-12-04T09:30:00.000Z,205.8000030517578
DANSKE.CO,2024-12-04T10:00:00.000Z,205.5
DANSKE.CO,2024-12-04T10:30:00.000Z,205.5
DANSKE.CO,2024-12-04T11:00:00.000Z,205.60000610351562
DANSKE.CO,2024-12-04T11:30:00.000Z,205.89999389648438
DANSKE.CO,2024-12-04T12:00:00.000Z,205.8000030517578
DANSKE.CO,2024-12-04T12:30:00.000Z,205.8000030517578
DANSKE.CO,2024-12-04T13:00:00.000Z,206
DANSKE.CO,2024-12-04T13:30:00.000Z,205.8000030517578
DANSKE.CO,2024-12-04T14:00:00.000Z,206
DANSKE.CO,2024-12-04T14:30:00.000Z,206.1999969482422
DANSKE.CO,2024-12-04T15:00:00.000Z,205.6999969482422
DANSKE.CO,2024-12-04T15:30:00.000Z,206
DANSKE.CO,2024-12-05T08:00:00.000Z,207.3000030517578
DANSKE.CO,2024-12-05T08:30:00.000Z,207.39999389648438
DANSKE.CO,2024-12-05T09:00:00.000Z,207
DANSKE.CO,2024-12-05T09:30:00.000Z,206.89999389648438
DANSKE.CO,2024-12-05T10:00:00.000Z,206.89999389648438
DANSKE.CO,2024-12-05T10:30:00.000Z,207.3000030517578
DANSKE.CO,2024-12-05T11:00:00.000Z,207.39999389648438
DANSKE.CO,2024-12-05T11:30:00.000Z,207.3000030517578
DANSKE.CO,2024-12-05T12:00:00.000Z,207.3000030517578
DANSKE.CO,2024-12-05T12:30:00.000Z,207.1999969482422
DANSKE.CO,2024-12-05T13:00:00.000Z,207.10000610351562
DANSKE.CO,2024-12-05T13:30:00.000Z,207.3000030517578
DANSKE.CO,2024-12-05T14:00:00.000Z,207.60000610351562
DANSKE.CO,2024-12-05T14:30:00.000Z,208.10000610351562
DANSKE.CO,2024-12-05T15:00:00.000Z,208.5
DANSKE.CO,2024-12-05T15:30:00.000Z,209.1999969482422
DANSKE.CO,2024-12-06T08:00:00.000Z,209.10000610351562
DANSKE.CO,2024-12-06T08:30:00.000Z,208.3000030517578
DANSKE.CO,2024-12-06T09:00:00.000Z,208.1999969482422
DANSKE.CO,2024-12-06T09:30:00.000Z,207.60000610351562
DANSKE.CO,2024-12-06T10:00:00.000Z,208.6999969482422
DANSKE.CO,2024-12-06T10:30:00.000Z,208.5
DANSKE.CO,2024-12-06T11:00:00.000Z,208.5
DANSKE.CO,2024-12-06T11:30:00.000Z,208.3000030517578
DANSKE.CO,2024-12-06T12:00:00.000Z,208.39999389648438
DANSKE.CO,2024-12-06T12:30:00.000Z,208.5
DANSKE.CO,2024-12-06T13:00:00.000Z,208.5
DANSKE.CO,2024-12-06T13:30:00.000Z,208.3000030517578
DANSKE.CO,2024-12-06T14:00:00.000Z,207.39999389648438
DANSKE.CO,2024-12-06T14:30:00.000Z,206.89999389648438
DANSKE.CO,2024-12-06T15:00:00.000Z,206.6999969482422
DANSKE.CO,2024-12-06T15:30:00.000Z,207.60000610351562
DANSKE.CO,2024-12-09T08:00:00.000Z,203.3000030517578
DANSKE.CO,2024-12-09T08:30:00.000Z,203.5
DANSKE.CO,2024-12-09T09:00:00.000Z,203.89999389648438
DANSKE.CO,2024-12-09T09:30:00.000Z,204.3000030517578
DANSKE.CO,2024-12-09T10:00:00.000Z,203.6999969482422
DANSKE.CO,2024-12-09T10:30:00.000Z,204.10000610351562
DANSKE.CO,2024-12-09T11:00:00.000Z,203.60000610351562
DANSKE.CO,2024-12-09T11:30:00.000Z,203.5
DANSKE.CO,2024-12-09T12:00:00.000Z,203.5
DANSKE.CO,2024-12-09T12:30:00.000Z,203.39999389648438
DANSKE.CO,2024-12-09T13:00:00.000Z,203.6999969482422
DANSKE.CO,2024-12-09T13:30:00.000Z,203.6999969482422
DANSKE.CO,2024-12-09T14:00:00.000Z,203.8000030517578
DANSKE.CO,2024-12-09T14:30:00.000Z,203.5
DANSKE.CO,2024-12-09T15:00:00.000Z,203.8000030517578
DANSKE.CO,2024-12-09T15:30:00.000Z,203.39999389648438
DANSKE.CO,2024-12-10T08:00:00.000Z,204.8000030517578
DANSKE.CO,2024-12-10T08:30:00.000Z,203.89999389648438
DANSKE.CO,2024-12-10T09:00:00.000Z,203.10000610351562
DANSKE.CO,2024-12-10T09:30:00.000Z,203.39999389648438
DANSKE.CO,2024-12-10T10:00:00.000Z,203.10000610351562
DANSKE.CO,2024-12-10T10:30:00.000Z,202.89999389648438
DANSKE.CO,2024-12-10T11:00:00.000Z,203
DANSKE.CO,2024-12-10T11:30:00.000Z,202.8000030517578
